source	target	weight	p_value
PI3K	PAOX	-1.63675478360702	1.64650547319367e-11
PI3K	ZBTB8OS	4.33455983995375	1.64655574999035e-11
PI3K	KPNA3	3.6759903741925	1.72964518416562e-11
PI3K	TXNIP	-14.1019541927359	1.77448712965247e-11
PI3K	BBS2	-5.11793270504764	1.8256057847427e-11
PI3K	ENAH	3.55983023403366	1.86571598105729e-11
PI3K	PARD6A	-2.42681735922847	1.91507355556448e-11
PI3K	BRD3	-2.76314332874991	1.98380966060351e-11
PI3K	GPX4	-4.38807531297321	2.01897393509877e-11
PI3K	VPS51	-3.9096823044409	2.06271682283959e-11
PI3K	PMS2P1	-3.06334163718386	2.09592360863614e-11
PI3K	MLLT11	6.30950596538397	2.28871333796608e-11
PI3K	DNPH1	-3.36147548355905	2.32307458909709e-11
PI3K	PIGZ	-3.38670391791315	2.43458552147691e-11
PI3K	SNX9	-7.33355097352639	2.45769264833637e-11
PI3K	SEC23A	3.2582418910257	2.53635578300001e-11
PI3K	ACAD10	-1.88080702702429	2.55935214194301e-11
PI3K	NUDT2	-2.82042975485395	2.58759466906815e-11
PI3K	LZTFL1	-2.99510634371349	2.61270064661161e-11
PI3K	C10orf95	-2.11397741392072	2.6515744565714e-11
PI3K	TFR2	-1.57057470798431	2.91824008301614e-11
PI3K	BBS1	-2.69498369567869	3.02005603138047e-11
PI3K	OGDHL	-2.70999837100429	3.04896806378508e-11
PI3K	ATP6AP2	-2.34711531732566	3.08540014864229e-11
PI3K	ABCG5	-2.31359815777848	3.24837042047014e-11
PI3K	TIGAR	7.98589226514697	3.30490427730259e-11
PI3K	MBP	-3.15926880301715	3.51901554871339e-11
PI3K	RAB6B	-2.27475637768779	3.56642887052557e-11
PI3K	DIPK1B	-2.23043350988348	3.89210409478792e-11
PI3K	LEKR1	-2.1194450487683	4.09556636114698e-11
PI3K	GHDC	-3.46533109913377	4.1880420102997e-11
PI3K	ACCS	-3.87482466864284	4.23161098097046e-11
PI3K	BRD8	-2.82164771417688	4.2956743930805e-11
PI3K	HDAC11	-2.31918284586206	4.46967025541566e-11
PI3K	DHX40	-5.34492196411251	4.4793352548757e-11
PI3K	UBL7	-3.42346693861462	4.57558577448453e-11
PI3K	RETREG2	-3.76712196928228	4.65653132525525e-11
PI3K	DNAAF3	-2.83726631025872	4.72436169921005e-11
PI3K	PCYOX1L	-5.33800347046029	4.80095237537652e-11
PI3K	IDUA	-1.86003953568176	4.92660487093143e-11
PI3K	KANK3	-2.39477546494304	4.97516466813423e-11
PI3K	ACTR1B	-2.21204632949396	5.0116520242662e-11
PI3K	NIT1	-2.61714159944655	5.45306327957638e-11
PI3K	IPPK	2.99243958162029	5.46475135342249e-11
PI3K	NDUFAF5	2.27154860479421	5.60064863912798e-11
PI3K	ARPIN	-2.36649549424006	5.68419886466373e-11
PI3K	FUZ	-2.16938799217894	5.6849269188025e-11
PI3K	HSPA5	5.58028499967893	5.94307561638386e-11
PI3K	HLX	-4.59555489981736	5.98571505463093e-11
PI3K	ZDHHC4	-2.31076833489188	6.02229815232567e-11
PI3K	SEC23IP	2.72812819136561	6.42174840713188e-11
PI3K	OS9	-3.51822776916788	6.55636163400257e-11
PI3K	HRK	-2.09319814923737	6.7974562115148e-11
PI3K	DSCR8	-3.3042566010138	7.10732658697203e-11
PI3K	DMAC1	-4.15956315061515	7.15084725396955e-11
PI3K	KCTD2	-1.88724402026017	7.60408305622127e-11
PI3K	RAB17	-4.38593204286541	7.63463670765584e-11
PI3K	CCDC78	-2.90978165496404	7.84388282489630e-11
PI3K	HHLA3	-3.58168202922868	8.39818972068271e-11
PI3K	TMEM100	5.925691866151	8.49631208759667e-11
PI3K	HDAC5	-3.66701853734919	8.66807720278595e-11
PI3K	SPATA7	-5.61255300436011	8.83287560967435e-11
PI3K	GLB1L	-2.35354976203292	9.01790799377192e-11
PI3K	BAIAP3	-1.45689721843648	9.26430455452429e-11
PI3K	CAPN3	-5.80873756853038	9.26724674395723e-11
PI3K	WSB2	3.93804412899263	9.45871123200844e-11
PI3K	STON1	-8.81646320413724	9.87350249844346e-11
PI3K	VAMP2	-2.44996043942939	9.90861811175408e-11
PI3K	BANK1	3.04670715771419	1.00693370706661e-10
PI3K	PASD1	2.13730200037681	1.0140704960832e-10
PI3K	RMND1	-3.9980939173563	1.0283371118866e-10
PI3K	ZNF277	-3.14086772184869	1.05895001702027e-10
PI3K	HYOU1	4.73723316822529	1.1001208239075e-10
PI3K	XPO6	2.98002253462292	1.13566561915991e-10
PI3K	ANXA2R	-4.02006612702479	1.13877630812244e-10
PI3K	CCNDBP1	-5.69300291088768	1.20154836277955e-10
PI3K	HTR2B	-4.7864573507422	1.36743064167278e-10
PI3K	ZCWPW1	-1.71916161351121	1.44189448800027e-10
PI3K	RING1	-2.24586809757882	1.49995564405481e-10
PI3K	BBS4	-3.33326048308427	1.52768578029033e-10
PI3K	PIWIL4	-3.56724815866698	1.61554883228248e-10
PI3K	ENSA	2.36538972622867	1.62534672097565e-10
PI3K	WASHC2C	-4.86373270901594	1.64776161803088e-10
PI3K	BSDC1	-2.40705647629072	1.74986459343892e-10
PI3K	EIF4G1	3.8412371787886	1.76225024202662e-10
PI3K	KIF5B	3.10874439871401	1.80403211034204e-10
PI3K	STARD3	-1.91130642940665	1.8062791076165e-10
PI3K	RANBP10	-1.85080200407991	1.81027590650537e-10
PI3K	BOD1L1	-2.90252705756695	1.82309269026719e-10
PI3K	AP1G1	2.53498937258495	1.84261425799657e-10
PI3K	NAPRT	-2.4225520753902	1.84483317833416e-10
PI3K	SPATA17	-3.2162133614991	1.93280700713454e-10
PI3K	TBX19	-2.42264210978176	1.99407180115518e-10
PI3K	CLCN7	-2.19065705208033	2.00933440186082e-10
PI3K	TGIF2	-2.96489165960724	2.04968722377172e-10
PI3K	RXRB	-2.0086147429879	2.07366871870346e-10
PI3K	CNOT9	2.72722883417208	2.20674698333677e-10
PI3K	HBP1	-4.67048523506317	2.21889091250993e-10
PI3K	PMS2P3	-2.17862186182678	2.23000039766554e-10
PI3K	CLOCK	3.11991066339725	2.3869355968106e-10
PI3K	CCDC140	-2.06629394369049	2.42738819907425e-10
PI3K	SLC6A6	3.92228283094879	2.6305318880677e-10
PI3K	RPL22	-2.15327180593866	2.69481343628645e-10
PI3K	STK16	-2.07419872462959	2.74248938598598e-10
PI3K	FBXW4	-2.93978692142627	2.86188858188624e-10
PI3K	ARIH2OS	-4.81361049294737	2.99896536770233e-10
PI3K	AGFG1	2.61741523257987	3.07055371311657e-10
PI3K	EFNB2	6.08679006067139	3.08962256525313e-10
PI3K	GDPD5	-4.28469609406263	3.09164172173523e-10
PI3K	HCCS	3.6042237151323	3.11391001106009e-10
PI3K	ARL6	3.67094425949848	3.11865080743096e-10
PI3K	APOD	-4.46901896644518	3.21118985409587e-10
PI3K	ULBP2	4.25174689404277	3.24374946584893e-10
PI3K	SURF4	3.63855956071448	3.3578545386972e-10
PI3K	CALU	3.74192089799961	3.40407435967339e-10
PI3K	NUCB1	-3.69011362355826	3.40493636675632e-10
PI3K	TMEM86A	-2.99459138400846	3.42902888264583e-10
PI3K	JOSD2	-3.06297409118722	3.43017468669564e-10
PI3K	CFAP43	-1.30896380314885	3.50763674607217e-10
PI3K	ZNF311	-2.66547452180771	3.65365224831282e-10
PI3K	MRPL42	3.42951113466603	3.7512721745537e-10
PI3K	POLR1D	-3.62857422883153	3.75366696363369e-10
PI3K	POLR3G	4.83719227565842	3.78523889205764e-10
PI3K	IL17D	-3.75410582241878	3.9157774877525e-10
PI3K	PAQR6	-3.32286251676216	4.03795222904807e-10
PI3K	DUSP22	-4.16144597518165	4.04357640958258e-10
PI3K	PDZD4	-2.4555607541608	4.06467799160976e-10
PI3K	FOXO4	-2.79458799924669	4.0934676328767e-10
PI3K	ZFTRAF1	-1.82286015568599	4.23336988025031e-10
PI3K	FOXF2	-3.75532745745811	4.24867410523598e-10
PI3K	WBP2	-3.1503331538339	4.29946641809459e-10
PI3K	YPEL3	-7.03136433403796	4.3035549342564e-10
PI3K	CSNK1D	-3.47328728988943	4.35751074499173e-10
PI3K	ZC3H10	-1.98826855805438	4.36839896637875e-10
PI3K	WDR91	-2.92116874466688	4.45188335993142e-10
PI3K	ACTG2	3.36832558977775	4.66026604083543e-10
PI3K	INTS6L	3.48007158191457	4.82431305017788e-10
PI3K	ATP8A2	2.06887367616784	4.84782136067396e-10
PI3K	TUBB6	6.58926729729307	5.06693252937533e-10
PI3K	BPNT2	2.41692212413216	5.1154441831987e-10
PI3K	ZCCHC9	-3.35698615538391	5.2802488535626e-10
PI3K	RWDD2B	-3.55163260522173	5.35699849147401e-10
PI3K	EIF3H	-2.54380980964257	5.43420727274709e-10
PI3K	MPDU1	2.46054164444378	5.47201257559004e-10
PI3K	SHC2	-3.11610696978797	5.4743640429502e-10
PI3K	MIEF2	-3.79603232218127	5.49775218093808e-10
PI3K	MMEL1	-2.18241391147646	5.63632723389893e-10
PI3K	UBL3	-4.77640650412783	5.78193002712679e-10
PI3K	TTLL1	-4.01409341314329	6.08181296751599e-10
PI3K	PIM1	-7.22074937918269	6.1173594172172e-10
PI3K	SWT1	-4.21647815022616	6.32124553292844e-10
TGFb	LINC00312	4.42898709353377	2.00744434073173e-17
TGFb	TSPAN2	5.50232611582591	3.14517669122486e-16
TGFb	SMAD7	7.63114337453368	7.30871070293729e-16
TGFb	NOX4	5.91381315164949	3.82922359295111e-15
TGFb	COL4A1	6.33748957483242	9.05250083374898e-15
TGFb	CAVIN4	4.5973433386721	1.47188384434857e-14
TGFb	ID4	4.16990135012905	2.01732589518167e-14
TGFb	BMPR2	4.01550503146815	2.06806507730511e-14
TGFb	SKIL	4.27418121936063	3.01829107919477e-14
TGFb	RASL11B	2.72300987035008	3.05841927495841e-14
TGFb	COMP	9.89924996035517	6.76580866724448e-14
TGFb	LMCD1	5.67528152626637	1.37937557544951e-13
TGFb	MRAS	5.2019665810873	1.81033307392363e-13
TGFb	ID1	12.3542876610615	2.58425214564757e-13
TGFb	SYT15	3.85774315387963	3.33029776858487e-13
TGFb	CILP	4.65100396366156	5.30534947079576e-13
TGFb	CNN1	4.95347124865968	9.55073512772059e-13
TGFb	ADAM12	3.96830453450054	1.11669094049917e-12
TGFb	ITGA11	3.39269756527187	4.94060477767467e-12
TGFb	COL5A1	5.22105124556953	8.69597540403275e-12
TGFb	MFAP4	5.81303850112824	9.45850323084303e-12
TGFb	FSTL3	6.80735910341726	1.04937839650906e-11
TGFb	IL11	6.3308961562903	1.10898391667222e-11
TGFb	ID3	10.481113198179	1.34225523063904e-11
TGFb	NINJ2	3.87562659588594	1.69026490067084e-11
TGFb	PLN	2.74832322185897	1.76623734500888e-11
TGFb	BGN	3.23783999976143	1.80369701225532e-11
TGFb	CRLF1	4.82529311181974	9.02277868019632e-11
TGFb	CALD1	3.05163558943135	1.06012128437286e-10
TGFb	MYOZ1	4.96247484951778	1.06179636802198e-10
TGFb	COL4A2	4.22126367783392	1.08107368009783e-10
TGFb	NOX1	-1.04576337491561	1.13062429020078e-10
TGFb	PMEPA1	8.09614088082701	1.69404046496019e-10
TGFb	SAMD11	4.98308470437278	1.8755659829919e-10
TGFb	COL1A1	3.56608104235526	1.96179140348721e-10
TGFb	NUAK1	6.09542992244163	3.10108091869529e-10
TGFb	ATP10A	2.78485714657699	3.64140111118415e-10
TGFb	CDH2	3.28831023806494	5.44173078093258e-10
TGFb	LTBP2	4.37279393479639	6.43666459177828e-10
TGFb	EFR3B	1.33434990216543	7.20131837523611e-10
TGFb	TPM1	4.59536080946276	7.66384503273578e-10
TGFb	XYLT1	3.19771560300269	8.34749745856748e-10
TGFb	SLCO2A1	4.86978843343729	1.11724159648567e-09
TGFb	SYNDIG1	1.83640385967736	1.63040601959621e-09
TGFb	GRIA3	1.08681263152832	1.69257696839142e-09
TGFb	XRCC4	3.3772318622335	1.80919625782054e-09
TGFb	GDF5	-1.93955948584584	2.60107695832597e-09
TGFb	RUSC2	2.35317956566165	3.03281807226654e-09
TGFb	ACOX3	2.72152876515143	3.73811558933447e-09
TGFb	LECT2	2.90895137074028	3.94873927631554e-09
TGFb	UNC5B	3.83381952180863	3.99442448004817e-09
TGFb	GALNT10	3.04707707267676	4.18780564605005e-09
TGFb	ACTC1	3.3374297971927	4.23187960699964e-09
TGFb	LRRC32	5.29359563139494	5.48959820371611e-09
TGFb	OPCML	4.46795088308433	5.89796739619007e-09
TGFb	CLDN11	-3.69028339577921	6.44482735223648e-09
TGFb	PKNOX2	2.04849173989876	8.23521157212937e-09
TGFb	RFLNB	7.30913012834185	8.95836152051786e-09
TGFb	LRRC15	2.30459515444772	9.23174852636592e-09
TGFb	PODNL1	2.14890968370182	1.52743293328799e-08
TGFb	DACT1	6.22087968552156	1.6389385967704e-08
TGFb	HSD17B6	4.78252728727728	1.81280125872891e-08
TGFb	GOPC	2.85451760841286	2.07857570510291e-08
TGFb	AK5	-3.35713244014104	2.27911548277319e-08
TGFb	RASD2	3.38455715222115	2.39729254684828e-08
TGFb	KIRREL3	2.54238555956343	2.89237305634618e-08
TGFb	SH3PXD2A	3.87979180893438	3.00595961891943e-08
TGFb	ABCA6	-3.27153689503516	3.25977590607319e-08
TGFb	FBLN5	4.92248525622834	3.50488635308671e-08
TGFb	MEX3B	3.97829237025429	3.9925075761664e-08
TGFb	C3orf80	4.8090374633887	4.06612483935296e-08
TGFb	PLCB4	3.93389028538691	5.25709979195131e-08
TGFb	ISLR2	2.46806008759771	5.43184438465613e-08
TGFb	YIPF5	2.811936356491	5.92623150531256e-08
TGFb	MSR1	-1.7648382018898	5.97050030932506e-08
TGFb	LRRN4CL	-3.78451512652799	6.28593293019068e-08
TGFb	OLFM2	2.0653759894085	6.68125557114682e-08
TGFb	CHST3	2.22180085729483	7.23792343362313e-08
TGFb	TUFT1	6.01099129718591	7.56808485568803e-08
TGFb	SPHK1	6.0901115386287	8.20327964833598e-08
TGFb	ABCA8	-1.70924507988481	9.26470992580554e-08
TGFb	SEMA7A	3.89477204453867	9.48927815296658e-08
TGFb	P2RX1	2.75813829247677	9.77485545790557e-08
TGFb	RXFP1	-2.27771792982856	1.19698475447063e-07
TGFb	CDKN2B	3.37372810288728	1.23750746637073e-07
TGFb	PAWR	2.55343428547832	1.26235061565872e-07
TGFb	SNAI1	3.56817393050154	1.61220395610558e-07
TGFb	LIMS2	2.27494674124209	1.65169668641075e-07
TGFb	TNFSF4	5.50389303523693	1.70081510647567e-07
TGFb	NEDD9	4.36119281029233	2.44893636700771e-07
TGFb	SMAD6	2.79826538625144	2.5205858352478e-07
TGFb	DGKI	2.24114361320707	2.61648655507206e-07
TGFb	BCOR	2.73574649292318	2.64124755556515e-07
TGFb	SGPL1	2.58392327301512	2.64796841674509e-07
TGFb	SMURF1	1.53815323269343	2.71553003259503e-07
TGFb	SPECC1	2.57411375293421	2.76174872878544e-07
TGFb	ARFGAP1	2.07340117015275	2.90945270701906e-07
TGFb	UACA	2.6166466705245	3.16061203547848e-07
TGFb	SLC16A2	3.14089909203714	3.17061013861719e-07
TGFb	DCBLD1	3.89901093078139	3.17939993376741e-07
TGFb	KCTD11	6.18922961699749	3.43175823461655e-07
TGFb	ARHGEF40	2.00433068048266	3.69774344787901e-07
TGFb	FRMPD4	-1.21922157781658	3.98778435845364e-07
TGFb	MRGPRF	-1.78941021441785	4.142522364236e-07
TGFb	PDE7B	-2.92711761662529	4.31025734412896e-07
TGFb	DSP	5.97720427515744	4.42701085247614e-07
TGFb	SLC14A1	-3.7381688352173	4.46515302465319e-07
TGFb	DYSF	2.4582908118097	4.54497314125019e-07
TGFb	COL10A1	1.15592360993741	4.79814174191969e-07
TGFb	CSDC2	1.66160419052411	5.30383865598286e-07
TGFb	RTL3	-1.89182743307388	5.97111825026141e-07
TGFb	KIF26B	1.27771385492758	6.32491110174185e-07
TGFb	LIN7B	1.73778922215364	6.34654775578652e-07
TGFb	DLX2	2.67490143592378	6.78690299829039e-07
TGFb	TSPAN8	-3.14029248036865	8.27881270120788e-07
TGFb	ADAMTSL3	1.20876291290486	8.2954623256021e-07
TGFb	PRR5L	2.03168095339224	8.30041030802132e-07
TGFb	SEPTIN11	3.12088703124326	9.2831411525428e-07
TGFb	NXPH4	1.67155849995288	9.30140745876898e-07
TGFb	PDLIM3	2.38106666904131	1.01472132456599e-06
TGFb	PGM3	2.57503994357044	1.03793385327112e-06
TGFb	HSD11B1	-4.74853570752338	1.06970061701452e-06
TGFb	DLC1	1.67644764770728	1.14376159121128e-06
TGFb	TNS1	2.99439917465584	1.18475385098578e-06
TGFb	AUTS2	1.67785944615752	1.27811946298278e-06
TGFb	CDC42SE1	2.14192110867935	1.36154542097484e-06
TGFb	BMP6	1.62750734776514	1.37655573273421e-06
TGFb	DCLK2	1.26454279815472	1.38729630033231e-06
TGFb	GRB10	3.16984310149233	1.49752142027263e-06
TGFb	NRBF2	3.03851966813562	1.50462137227035e-06
TGFb	SMCO4	3.85855117767869	1.53243678032332e-06
TGFb	ADCY7	2.40123900007009	1.54277987342706e-06
TGFb	CAVIN2	-2.98489793283801	1.62575101835919e-06
TGFb	FAP	2.78012991739132	1.77309093040224e-06
TGFb	ERG	0.993606170917821	1.78160733602128e-06
TGFb	BMPER	-2.94308388793847	1.83484283416413e-06
TGFb	ANXA10	-4.32842272760866	1.85406228089877e-06
TGFb	KIT	-3.18521996756271	1.9579297737446e-06
TGFb	IGF1	1.40816687349269	2.06685887162331e-06
TGFb	SULF1	4.74280293424663	2.09172946536893e-06
TGFb	EXTL1	1.65969143303325	2.09753556569643e-06
TGFb	HAS1	2.34105651402154	2.12274941233946e-06
TGFb	FOXA2	-1.65115943158407	2.19039835159549e-06
TGFb	HACD1	1.97880071908488	2.19802753285775e-06
TGFb	OSR1	-3.04980607485068	2.20871896512238e-06
TGFb	JADE2	-2.13652610452943	2.27578481553974e-06
TGFb	GPR4	-1.56463858727692	2.3361715047683e-06
TGFb	ABCA9	-1.3403874895052	2.40603389319697e-06
TGFb	ARHGAP29	-2.73883303612019	2.49330064707452e-06
TGFb	LDLRAD4	1.7060415961944	3.00890798629265e-06
TGFb	EPHB3	1.92800990544924	3.04308758162473e-06
TGFb	CTPS1	6.37222534208103	3.04673377752696e-06
TGFb	MAP3K2	1.91719186382113	3.14430988458952e-06
TGFb	RASGRP1	5.17894799123106	3.32610306447637e-06
TGFb	PDE5A	-2.26104177115872	3.59645440204209e-06
TGFb	DIXDC1	1.85162342651838	3.73455082964651e-06
TGFb	SYNPO2L	3.37660680265701	3.78503593467032e-06
TGFb	SMAD3	-2.96867666754546	3.79148350916528e-06
TGFb	POSTN	3.00447285194439	3.79877474665925e-06
TGFb	LPAR1	-3.29872607996253	3.86985314184311e-06
TGFb	DYRK2	2.21211579040928	3.96702218213256e-06
TGFb	KCNK2	-2.53078425775087	4.01627241526866e-06
TGFb	MEOX2	-1.42703442582238	4.26005231523236e-06
TGFb	PXDC1	2.6447415899291	4.41270522943497e-06
TGFb	CNKSR3	-1.93483803870341	4.66528377907429e-06
TGFb	TM6SF1	3.29244866370522	4.68077888941497e-06
TGFb	GXYLT2	4.34753472505505	4.77085559507231e-06
TGFb	PDE1A	-1.3953419463989	4.99166890994221e-06
TGFb	CBFB	2.93392326230817	5.62878779732406e-06
TGFb	MAMDC2	4.90233796507353	5.63754791171322e-06
TGFb	COL8A2	1.72384705990098	5.66998833058353e-06
TGFb	MYOM3	0.904204349312845	5.9727324579414e-06
TGFb	SHROOM4	1.45468831964183	7.2494521597767e-06
TGFb	AMIGO2	6.47002580532619	8.24775297691586e-06
TGFb	ANKLE2	1.78991015634954	8.28379261920774e-06
TGFb	FERMT2	3.52870701518873	8.66226887413729e-06
TGFb	ADAMTS4	1.2432177806383	8.86258107077683e-06
TGFb	TGFBR3	-4.29207078808031	8.91908245337208e-06
TGFb	RNF121	1.27789815062532	9.82183505303145e-06
TGFb	HES1	3.69618134187377	9.86764887558576e-06
TGFb	VSTM4	0.951429575708471	9.87554760105507e-06
TGFb	KLHL26	1.58679472544248	9.87917265864471e-06
TGFb	GLI2	1.37922434604759	1.02441491324016e-05
TGFb	PPP1R13L	2.8390711961723	1.0254725764394e-05
TGFb	EPHB2	1.60443501231878	1.05708405861323e-05
TGFb	MAP6	1.15981027384913	1.08226219586528e-05
TGFb	ITGA4	3.92535875178158	1.10094850855027e-05
TGFb	JUNB	6.00842292191549	1.10231962805505e-05
TGFb	ECI2	-2.23405537040734	1.10879601429527e-05
TGFb	LRRN3	2.00908370671192	1.17209611879056e-05
TGFb	GADD45B	4.99995407174694	1.30248535845478e-05
TGFb	MGAT4C	-27.7954844833523	1.31702377899502e-05
TGFb	CHST11	3.26414773798885	1.41786221016681e-05
TGFb	MAPRE2	-1.34892961168007	1.42620835365949e-05
TGFb	ZNF48	1.74546156859382	1.50099184953683e-05
TGFb	CLDN14	1.62532863299105	1.51064519072142e-05
TGFb	DSE	2.32746212785278	1.51885215908887e-05
TGFb	NDEL1	1.2748696082758	1.54285062885807e-05
TGFb	GSTT2	2.13461186974352	1.55360600197446e-05
TGFb	CLTCL1	2.30327224018134	1.70068111488379e-05
TGFb	BLOC1S2	3.44667439484729	1.72772893237506e-05
TGFb	ITIH3	2.19153354619237	1.84152187761358e-05
TGFb	OLFML3	2.96226739907455	1.88876826365834e-05
TGFb	RCN3	1.77220732615173	1.90238837111584e-05
TGFb	MLXIP	1.81775777864364	1.91017794306695e-05
TGFb	BMP4	-2.97366618185126	2.00222420233052e-05
TGFb	LINC00472	-2.01162136145625	2.04129234850341e-05
TGFb	SERPINE1	6.46058777434976	2.0558100350646e-05
TGFb	HECTD2	1.37618130287949	2.13830581253385e-05
TGFb	FHL3	1.87986323383857	2.15448329465614e-05
TGFb	IVNS1ABP	3.22892141965232	2.16128191792527e-05
TGFb	PNMA1	2.37509749948123	2.16894814988086e-05
TGFb	APBB2	1.5867792593135	2.17878179713533e-05
TGFb	MAMLD1	3.92368781039215	2.1998906933994e-05
TGFb	MBOAT2	2.41745935347417	2.21799396529745e-05
TGFb	CDC25B	-2.96714891970176	2.27509310175161e-05
TGFb	NOVA1	-1.10130553733278	2.27757936885811e-05
TGFb	DZIP1L	1.20388998570992	2.33948883745686e-05
TGFb	XIRP1	3.57697451211634	2.36859125526966e-05
TGFb	ITGAV	3.44670045061305	2.39127364626569e-05
TGFb	CTIF	1.51699248534129	2.4153760744389e-05
TGFb	TMC7	1.78692424844997	2.48041835426398e-05
TGFb	PDGFA	3.68278926113888	2.57468206470197e-05
TGFb	RBP1	2.14987317749366	2.65062102943918e-05
TGFb	SLN	1.54351113212757	2.78681516418486e-05
TGFb	COL1A2	2.17129712842021	2.79201118765934e-05
TGFb	AGFG2	-0.811347442082937	2.83986242230509e-05
TGFb	PDGFC	3.29464908821451	2.9029671641592e-05
TGFb	ADAM19	2.45109248658279	3.2396810742037e-05
TGFb	AQP1	1.80123261160736	3.27074002487562e-05
TGFb	TFPI	-2.59296782433131	3.48972203475252e-05
TGFb	COL16A1	2.56563959429196	3.64913886621159e-05
TGFb	TRERF1	-2.34194686603169	3.71160557824358e-05
TGFb	AGPS	2.44906999916028	3.73968850102975e-05
TGFb	P4HA3	1.46815685567321	3.76116818092855e-05
TGFb	PRRX2	1.21026637038753	3.76594431225195e-05
TGFb	FBXL21P	1.2864996206979	3.77609810552347e-05
TGFb	R3HDML	1.44647545119628	3.88680302012342e-05
TGFb	PLXND1	1.83837611019368	4.17875407212166e-05
TGFb	TRPA1	-1.79743067830917	4.23765849962511e-05
TGFb	CREB3L2	1.70120499411842	4.27440364380952e-05
TGFb	GPR39	-1.71024885061188	4.55329719254056e-05
TGFb	C18orf25	1.25032518635595	4.59538803538024e-05
TGFb	ST6GAL2	1.44831023518903	4.7709122813182e-05
TGFb	GLS	1.972161673449	5.19494169938182e-05
TGFb	MCF2L2	1.58073301669998	5.19691333756466e-05
TGFb	DHRS2	3.55876675948143	5.57417701117076e-05
TGFb	PHTF2	1.62596834138943	5.82130291675784e-05
TGFb	RARA	1.36327871490457	6.21897571643822e-05
TGFb	LIMK2	2.78589956114497	6.22667712013718e-05
TGFb	APOH	-1.04919149335541	6.42422753412045e-05
TGFb	ZMIZ1	1.95738070500508	6.46109391105794e-05
TGFb	NGF	1.46071851001847	6.53390149897137e-05
TGFb	NKD1	1.17841936342207	6.57165994826068e-05
TGFb	LIMK1	1.20119557685282	6.96612173100841e-05
TGFb	WWC2	1.43777940610844	7.00190956714414e-05
TGFb	FN1	4.11242352381549	7.06334543272389e-05
TGFb	PDE11A	0.956325959960172	7.20582858770625e-05
TGFb	CCDC198	-0.846500825082059	7.34673513366864e-05
TGFb	TGFBR1	2.28409483531027	7.46138266171405e-05
TGFb	PAMR1	-1.63981057498449	7.98941982387812e-05
TGFb	TSPAN13	3.98864179511657	8.20304201300788e-05
TGFb	GOSR2	1.01051166747181	8.4424126434631e-05
TGFb	SCX	2.0496411492697	8.71823869620125e-05
TGFb	ATP8B1	-2.06594501804478	8.85673348884279e-05
TGFb	TGFB1	1.98259348847975	9.17946561045074e-05
TGFb	RHOJ	2.71087188839716	9.24271633395471e-05
TGFb	ADAMTS2	1.66865223681827	9.42892350398073e-05
TGFb	NGEF	1.57635116834708	9.77416206971276e-05
TGFb	S1PR5	1.2211229968643	9.79609621185447e-05
TGFb	IGFBP7	1.96293806278085	9.7976774551779e-05
TGFb	LANCL2	1.57279722293229	9.82425537594311e-05
TGFb	TCF4	2.43411243710862	9.82475004224787e-05
TGFb	SMAD9	2.1452906214149	9.85382733758314e-05
TGFb	GABRQ	0.838576521368932	0.00010120192767479
TGFb	CRADD	-1.51731071000691	0.00010176596517968
TGFb	AMTN	2.47246916112189	0.00010241837512154
TGFb	TENM4	2.02886132404956	0.00010353298121649
TGFb	FOXP1	1.59195092153123	0.0001050210032416
TGFb	C5orf46	3.71187030573618	0.00010566308510493
TGFb	EHMT2	-1.04543715611955	0.0001060886804258
TGFb	SLC10A3	1.65906193677565	0.00010609013817948
TGFb	AMZ1	1.10096529872368	0.0001101518754358
TGFb	ZNF821	0.902887703593501	0.00011251439458773
TGFb	CACHD1	1.82851252798337	0.00011423863964168
TGFb	WNT5B	1.5995262963522	0.00011642814388212
TGFb	PID1	1.60919431341389	0.00011849430248581
TGFb	LARP6	1.60314015157674	0.0001197895461932
TGFb	ACOX1	1.24837524719754	0.00011987910313195
TGFb	CPED1	-1.80906258786031	0.00012046683470904
TGFb	SYNE1	1.11645098087093	0.00012193159462819
TGFb	SLC22A3	1.24701581209111	0.00012343132369807
TGFb	COL7A1	3.22844841647435	0.00012452046047348
TGFb	BDKRB2	-2.07012355790414	0.00013126256914657
TGFb	DUSP26	0.86189294297012	0.00013228990986789
TGFb	SEC14L2	1.64459847994286	0.00013368764004406
TGFb	CCL11	1.65618629928924	0.00013703757818166
TGFb	PLIN2	-2.16672591700389	0.00014142987732295
TGFb	ANAPC13	-1.43062563017518	0.00014157623466085
TGFb	SLC6A19	2.663782842964	0.00014291288711153
TGFb	LETM2	-2.13596906861331	0.00014757110733446
TGFb	DENND2A	-1.70432781134173	0.00014972537274837
TGFb	TERT	-1.16321304479209	0.00015353474962207
TGFb	ABLIM2	0.92066896417751	0.00015649175018843
TGFb	PCK2	4.43673692221569	0.00015800996442275
TGFb	ADGRF5	1.4910171476345	0.00015909439174909
TGFb	CYP27C1	2.06129925279587	0.00016308615550228
TGFb	PPIL6	-0.888966779931757	0.00016424415781116
TGFb	TGFBR2	-3.15358590123297	0.00016620484618717
TGFb	ID2	5.84681509476213	0.00016650866661548
TGFb	UBL3	2.72928292672788	0.00016798578263776
TGFb	HBEGF	3.8407089399015	0.00016820050777296
TGFb	LRRC20	-1.56722944230628	0.00016977652612121
